status,card_present_flag,txn_description,merchant_id,balance,date,gender,age,merchant_suburb,merchant_state,transaction_date_time,amount,customer_id,movement,customer_longitude,customer_latitude,merchant_longitude,merchant_latitude
posted,0,PAYMENT,,6930.19,2018-10-10,F,43,,,2018-10-10 06:00:00+00:00,29.0,CUS-4123612273,debit,144.95,-37.76,,
posted,0,INTER BANK,,17332.56,2018-10-10,M,23,,,2018-10-10 07:00:00+00:00,25.0,CUS-1462656821,debit,151.27,-33.76,,
posted,0,INTER BANK,,19966.06,2018-10-10,M,43,,,2018-10-10 07:00:00+00:00,39.0,CUS-3142625864,debit,145.16,-37.84,,
authorized,0,POS,c6717cc7-5c1e-4779-b147-d59ecd7f3827,21523.89,2018-10-10,F,38,Parramatta,NSW,2018-10-10 07:18:10+00:00,34.06,CUS-2206365095,debit,144.89,-37.81,151,-33.82
posted,0,INTER BANK,,266404.07,2018-10-10,M,46,,,2018-10-10 08:00:00+00:00,22.0,CUS-2370108457,debit,144.99,-37.90,,
posted,0,PAYMENT,,9619.64,2018-10-10,F,26,,,2018-10-10 08:00:00+00:00,55.0,CUS-2630892467,debit,149.03,-34.97,,
posted,0,PAYMENT,,7474.54,2018-10-10,F,47,,,2018-10-10 08:00:00+00:00,58.0,CUS-3716701010,debit,115.72,-32.28,,
authorized,1,SALES-POS,bb18a07f-b0de-41d8-87ae-eb8c318b9b63,3431.01,2018-10-10,F,30,Willunga,SA,2018-10-10 08:00:42+00:00,31.53,CUS-497688347,debit,138.63,-34.93,138.56,-35.27
authorized,0,POS,407c1edf-c8f6-455c-a492-99ba6940488f,21515.61,2018-10-10,F,38,Ringwood,VIC,2018-10-10 08:09:28+00:00,8.28,CUS-2206365095,debit,144.89,-37.81,145.23,-37.81
authorized,1,SALES-POS,bbec92e9-8f51-413f-a4b5-431f3b34d391,6589.32,2018-10-10,F,25,Warwick,WA,2018-10-10 08:18:14+00:00,26.72,CUS-1669695324,debit,115.74,-31.72,115.81,-31.84
authorized,1,SALES-POS,5c7cd84e-2d88-4be4-9f99-f7e4bcbf92e6,6565.02,2018-10-10,F,25,Attadale,WA,2018-10-10 08:27:01+00:00,24.3,CUS-1669695324,debit,115.74,-31.72,115.8,-32.03
authorized,1,SALES-POS,c41218ee-e1e9-4da6-9e8c-c4e6c27f3bdd,5290.87,2018-10-10,F,18,Busselton,WA,2018-10-10 08:35:47+00:00,13.52,CUS-586638664,debit,150.79,-33.64,115.34,-33.65
authorized,1,SALES-POS,b6db740d-3adc-420c-9efc-96e0bd670fc4,19033.85,2018-10-10,M,38,Melbourne,VIC,2018-10-10 08:44:33+00:00,18.81,CUS-1478398256,debit,143.88,-37.66,144.97,-37.81
authorized,1,POS,67465c3b-c1f2-4d55-b37e-c2a0081ab212,6550.49,2018-10-10,F,25,Morley,WA,2018-10-10 08:53:19+00:00,14.53,CUS-1669695324,debit,115.74,-31.72,115.9,-31.9
posted,0,INTER BANK,,14178.64,2018-10-10,F,39,,,2018-10-10 09:00:00+00:00,25.0,CUS-2376382098,debit,151.04,-33.80,,
posted,0,PAYMENT,,5656.83,2018-10-10,M,31,,,2018-10-10 09:00:00+00:00,36.0,CUS-3129499595,debit,150.92,-33.77,,
authorized,1,SALES-POS,e118860c-9ef3-491e-87f4-1d38bada2366,18563.21,2018-10-10,M,40,Wetherill Park,NSW,2018-10-10 09:01:04+00:00,7.32,CUS-2031327464,debit,151.23,-33.96,150.92,-33.84
authorized,1,SALES-POS,308ac76c-03d3-4de8-b593-4eec154824c3,7317.62,2018-10-10,M,23,Belmore,NSW,2018-10-10 09:05:32+00:00,6.04,CUS-511326734,debit,150.90,-34.37,151.09,-33.92
authorized,0,SALES-POS,af1b174c-7267-4868-81a4-97e9c3340a11,18549.74,2018-10-10,M,40,North Sydney,NSW,2018-10-10 09:09:59+00:00,13.47,CUS-2031327464,debit,151.23,-33.96,151.21,-33.84
authorized,0,SALES-POS,4a96e67d-db1c-4a08-a9f4-1e4610bb7727,5548.93,2018-10-10,M,25,Cairns City,QLD,2018-10-10 09:14:27+00:00,9.77,CUS-2178051368,debit,145.73,-17.03,145.78,-16.92
authorized,1,POS,b2a83cf4-8216-4f61-a9a1-537cf234f93a,21482.69,2018-10-10,F,38,Keysborough,VIC,2018-10-10 09:18:55+00:00,32.92,CUS-2206365095,debit,144.89,-37.81,145.17,-37.99
authorized,1,SALES-POS,142d45ab-8d51-47d2-87ad-cb2bbf7e23fc,44802.16,2018-10-10,M,28,Margaret River,WA,2018-10-10 09:23:23+00:00,20.6,CUS-2663907001,debit,151.12,-33.89,115.07,-33.95
authorized,1,POS,3647e656-341b-4fc7-b46e-d4b5fd2c93d4,1052.85,2018-10-10,F,26,Alexandria,NSW,2018-10-10 09:27:51+00:00,63.0,CUS-2487424745,debit,153.41,-27.95,151.2,-33.9
authorized,0,POS,afa8342a-5a71-4aee-a32b-e4904ae91f44,6527.22,2018-10-10,F,25,Morley,WA,2018-10-10 09:32:19+00:00,23.27,CUS-1669695324,debit,115.74,-31.72,115.9,-31.9
authorized,1,SALES-POS,158e9021-caa1-45ce-ab1e-5e5ec4605eba,24650.85,2018-10-10,F,34,Port Adelaide,SA,2018-10-10 09:36:47+00:00,6.33,CUS-1196156254,debit,138.52,-35.01,138.5,-34.85
authorized,1,SALES-POS,3075b265-3b29-4d54-a38e-c379113f73bf,18382.53,2018-10-10,M,40,Balingup,WA,2018-10-10 09:41:14+00:00,167.21,CUS-2031327464,debit,151.23,-33.96,115.97,-33.79
authorized,1,SALES-POS,1c3901a3-31c3-4bd4-b15c-5538a75ee589,15554.72,2018-10-10,M,24,Regents Park,QLD,2018-10-10 09:45:42+00:00,25.91,CUS-51506836,debit,152.99,-27.49,153.03,-27.67
authorized,1,SALES-POS,e9d93864-dff9-4a9f-b327-8d03f64591e2,5170.93,2018-10-10,F,35,Chatswood,NSW,2018-10-10 09:50:10+00:00,23.32,CUS-72755508,debit,150.62,-33.76,151.18,-33.8
authorized,1,SALES-POS,527f86cc-7ecb-467a-9cfd-744ad2456954,18360.44,2018-10-10,M,40,North Ryde,NSW,2018-10-10 09:54:38+00:00,22.09,CUS-2031327464,debit,151.23,-33.96,151.12,-33.78
authorized,1,POS,1f67fe13-88de-4730-a94c-3ccd989930a2,68391.33,2018-10-10,M,40,Melbourne,VIC,2018-10-10 09:59:06+00:00,92.86,CUS-1816693151,debit,115.83,-31.90,144.97,-37.81
posted,0,PAYMENT,,4513.77,2018-10-10,F,40,,,2018-10-10 10:00:00+00:00,32.0,CUS-1614226872,debit,153.10,-27.66,,
posted,0,INTER BANK,,7798.78,2018-10-10,F,20,,,2018-10-10 10:00:00+00:00,39.0,CUS-164374203,debit,150.68,-33.79,,
posted,0,PAYMENT,,8535.5,2018-10-10,M,22,,,2018-10-10 10:00:00+00:00,34.0,CUS-2283904812,debit,145.03,-37.88,,
posted,0,PAYMENT,,16206.61,2018-10-10,F,40,,,2018-10-10 10:00:00+00:00,80.0,CUS-2505971401,debit,138.58,-34.96,,
posted,0,PAYMENT,,10105.29,2018-10-10,M,27,,,2018-10-10 10:00:00+00:00,29.0,CUS-3180318393,debit,144.71,-37.58,,
posted,0,PAYMENT,,7618.94,2018-10-10,M,21,,,2018-10-10 10:00:00+00:00,30.0,CUS-537508723,debit,147.08,-37.97,,
authorized,1,POS,5da9f113-d911-4709-b6a3-5ff1fbb0c7be,7771.47,2018-10-10,M,38,Bomaderry,NSW,2018-10-10 10:18:10+00:00,13.38,CUS-1604596597,debit,138.67,-34.86,150.61,-34.85
authorized,1,SALES-POS,42e419ec-36e1-4d12-9030-6b17ea707739,10390.27,2018-10-10,M,44,Malvern,VIC,2018-10-10 10:40:54+00:00,24.27,CUS-1892177589,debit,144.79,-37.73,145.03,-37.85
posted,0,PAY/SALARY,,21236.51,2018-10-10,M,23,,,2018-10-10 11:00:00+00:00,3903.95,CUS-1462656821,credit,151.27,-33.76,,
authorized,0,POS,176a01ec-0cd5-4763-88e5-563d120ed7ad,44763.25,2018-10-10,M,28,Brisbane City,QLD,2018-10-10 11:01:00+00:00,38.91,CUS-2663907001,debit,151.12,-33.89,153.02,-27.47
authorized,1,POS,5db857fb-118c-4757-ab48-337ea3710e01,12911.42,2018-10-10,M,28,Wagga Wagga,NSW,2018-10-10 11:07:20+00:00,11.88,CUS-4023861240,debit,147.63,-22.84,147.42,-35.12
authorized,1,POS,40ad329f-8756-4c30-97dd-6520bcae8a9b,44748.6,2018-10-10,M,28,Liverpool,NSW,2018-10-10 11:13:40+00:00,14.65,CUS-2663907001,debit,151.12,-33.89,150.92,-33.91
authorized,1,POS,7ed7f9e4-5e2b-40bd-b81c-4e0acd6546bc,7717.37,2018-10-10,M,38,Yass,NSW,2018-10-10 11:19:59+00:00,54.1,CUS-1604596597,debit,138.67,-34.86,148.91,-34.83
authorized,1,POS,fe235033-df5c-4703-ac2e-474efd1acb4d,8587.03,2018-10-10,M,20,Haymarket,NSW,2018-10-10 11:26:19+00:00,17.17,CUS-2484453271,debit,145.23,-37.86,151.21,-33.88
authorized,1,SALES-POS,95d58f16-a978-4a77-8227-f719712da960,5539.22,2018-10-10,M,25,Wynyard,TAS,2018-10-10 11:32:39+00:00,9.71,CUS-2178051368,debit,145.73,-17.03,145.72,-41
authorized,1,POS,0e976dfc-9444-4756-930f-164e5d5aaa21,65879.98,2018-10-10,M,33,Hawthorn East,VIC,2018-10-10 11:38:59+00:00,6.5,CUS-3117610635,debit,145.13,-37.70,145.05,-37.85
authorized,1,POS,f4de8077-1282-4a9d-89ec-faf918885e57,14168.51,2018-10-10,F,39,Kogarah,NSW,2018-10-10 11:45:18+00:00,10.13,CUS-2376382098,debit,151.04,-33.80,151.13,-33.96
authorized,1,POS,5dff36d2-8931-400a-ab57-8ec3a5e2879c,10004.81,2018-10-10,F,25,Alpine,NSW,2018-10-10 11:51:38+00:00,30.53,CUS-1220154422,debit,150.50,-23.40,150.52,-34.41
authorized,1,SALES-POS,ed323d3e-dff0-434d-be5b-b04855e3d9e9,14162.09,2018-10-10,F,19,Bankstown,NSW,2018-10-10 11:57:58+00:00,7.27,CUS-883482547,debit,150.82,-34.01,151.03,-33.92
posted,0,PAY/SALARY,,15659.88,2018-10-10,F,23,,,2018-10-10 12:00:00+00:00,1626.48,CUS-2500783281,credit,145.01,-37.93,,
posted,0,PAYMENT,,9573.64,2018-10-10,F,26,,,2018-10-10 12:00:00+00:00,46.0,CUS-2630892467,debit,149.03,-34.97,,
posted,0,INTER BANK,,7049.8,2018-10-10,F,27,,,2018-10-10 12:00:00+00:00,57.0,CUS-3026014945,debit,116.06,-32.00,,
posted,0,PAY/SALARY,,11101.21,2018-10-10,M,22,,,2018-10-10 12:00:00+00:00,983.36,CUS-326006476,credit,151.18,-33.80,,
authorized,1,SALES-POS,913faf44-1f19-4b6d-a688-734c39e2ad49,7620.7,2018-10-10,M,38,Melbourne,VIC,2018-10-10 12:13:04+00:00,96.67,CUS-1604596597,debit,138.67,-34.86,144.97,-37.81
authorized,1,SALES-POS,d2152b22-0e11-4f3c-ac81-4d2051b6d0f2,18875.98,2018-10-10,M,38,Armidale,NSW,2018-10-10 12:32:18+00:00,157.87,CUS-1478398256,debit,143.88,-37.66,151.64,-30.49
authorized,0,POS,b1c36e87-8132-4601-975b-df9c7e3b01b5,6746.7,2018-10-10,M,26,Rockingham,WA,2018-10-10 12:51:32+00:00,27.26,CUS-1646621553,debit,115.78,-31.90,115.73,-32.28
posted,0,PAY/SALARY,,4756.59,2018-10-10,M,24,,,2018-10-10 13:00:00+00:00,1408.08,CUS-1433879684,credit,145.00,-37.83,,
posted,0,INTER BANK,,5513.22,2018-10-10,M,25,,,2018-10-10 13:00:00+00:00,26.0,CUS-2178051368,debit,145.73,-17.03,,
posted,0,INTER BANK,,5352.22,2018-10-10,M,25,,,2018-10-10 13:00:00+00:00,161.0,CUS-2178051368,debit,145.73,-17.03,,
posted,0,PAY/SALARY,,7998.23,2018-10-10,F,43,,,2018-10-10 13:00:00+00:00,1068.04,CUS-4123612273,credit,144.95,-37.76,,
authorized,1,SALES-POS,842e1017-9030-4f9f-b812-27af4298b2fe,13671.35,2018-10-10,M,39,Chelsea,VIC,2018-10-10 13:10:46+00:00,57.17,CUS-1790886359,debit,145.17,-37.84,145.12,-38.05
authorized,1,POS,f3b432d7-4224-4216-9f69-972559838cba,5150.13,2018-10-10,F,24,Sydney,NSW,2018-10-10 13:29:59+00:00,54.51,CUS-3378712515,debit,145.45,-37.74,151.21,-33.87
authorized,1,SALES-POS,b9510d80-80d9-4fe5-b712-523881bfff75,14145.75,2018-10-10,F,19,Busselton,WA,2018-10-10 13:49:13+00:00,16.34,CUS-883482547,debit,150.82,-34.01,115.34,-33.65
posted,0,PAY/SALARY,,2066.52,2018-10-10,F,26,,,2018-10-10 14:00:00+00:00,1013.67,CUS-2487424745,credit,153.41,-27.95,,
posted,0,PAYMENT,,18554.14,2018-10-10,M,29,,,2018-10-10 14:00:00+00:00,56.0,CUS-261674136,debit,121.48,-30.75,,
posted,0,PAYMENT,,5582.83,2018-10-10,M,31,,,2018-10-10 14:00:00+00:00,74.0,CUS-3129499595,debit,150.92,-33.77,,
authorized,1,SALES-POS,bf381ec0-df2c-4703-98d5-4436b2133ff6,13641.95,2018-10-10,M,39,Elsternwick,VIC,2018-10-10 14:04:18+00:00,29.4,CUS-1790886359,debit,145.17,-37.84,145,-37.88
authorized,1,SALES-POS,2df71d90-3c5f-425f-81e0-b73057ae0be2,10080.67,2018-10-10,M,26,Flemington,VIC,2018-10-10 14:14:07+00:00,19.04,CUS-880898248,debit,144.89,-37.69,144.93,-37.79
authorized,1,POS,02d8f097-abb7-4545-8ffd-a0090fece10c,14105.88,2018-10-10,F,19,Cabramatta West,NSW,2018-10-10 14:23:55+00:00,39.87,CUS-883482547,debit,150.82,-34.01,150.91,-33.89
authorized,1,SALES-POS,ac4ad64c-e8b5-4a7d-9b7d-7fff2ae86718,7030.44,2018-10-10,F,27,Cannington,WA,2018-10-10 14:33:43+00:00,19.36,CUS-3026014945,debit,116.06,-32.00,115.94,-32.02
authorized,1,POS,e47ba9b4-955d-49f3-b977-dc2977348d17,9494.79,2018-10-10,F,19,Melbourne,VIC,2018-10-10 14:43:31+00:00,7.59,CUS-1928710999,debit,145.15,-37.76,144.96,-37.81
authorized,1,POS,9a78829c-237b-4dd5-ae08-a75eb4095c7a,14131.45,2018-10-10,M,35,Ormeau,QLD,2018-10-10 14:53:19+00:00,48.64,CUS-2738291516,debit,153.02,-27.66,153.25,-27.79
posted,0,PAYMENT,,6138.3,2018-10-10,F,18,,,2018-10-10 15:00:00+00:00,36.0,CUS-1842679196,debit,138.61,-34.89,,
posted,0,PAYMENT,,43658.72,2018-10-10,M,38,,,2018-10-10 15:00:00+00:00,35.0,CUS-3249305314,debit,151.27,-33.90,,
authorized,1,POS,5dff36d2-8931-400a-ab57-8ec3a5e2879c,9973.58,2018-10-10,F,25,Alpine,NSW,2018-10-10 15:01:59+00:00,31.23,CUS-1220154422,debit,150.50,-23.40,150.52,-34.41
authorized,1,SALES-POS,541d1597-0657-48b1-95e4-340c4ba64956,7582.1,2018-10-10,M,38,Nowra,NSW,2018-10-10 15:08:14+00:00,38.6,CUS-1604596597,debit,138.67,-34.86,150.6,-34.87
authorized,1,SALES-POS,ad7ccfd9-0fb2-47bb-905f-6e1d97945c8c,24625.37,2018-10-10,F,34,South Nowra,NSW,2018-10-10 15:14:29+00:00,25.48,CUS-1196156254,debit,138.52,-35.01,150.6,-34.91
authorized,1,SALES-POS,0a947b4c-ec71-4a34-8f6b-c58b01104ee3,9480.38,2018-10-10,F,19,Chirnside Park,VIC,2018-10-10 15:20:44+00:00,14.41,CUS-1928710999,debit,145.15,-37.76,145.31,-37.76
authorized,0,SALES-POS,073485ff-1c68-4d35-9961-7e4b026df860,6375.07,2018-10-10,M,44,Melbourne,VIC,2018-10-10 15:26:59+00:00,133.64,CUS-1233833708,debit,145.18,-37.90,144.97,-37.81
authorized,1,POS,922e5cd4-6a92-4398-9af8-88226fbae3c6,14007.06,2018-10-10,F,19,Riverwood,NSW,2018-10-10 15:33:14+00:00,98.82,CUS-883482547,debit,150.82,-34.01,151.06,-33.94
authorized,1,SALES-POS,41aa5103-841a-4f87-8cd2-577fe3e2b269,18536.02,2018-10-10,M,29,Loganholme,QLD,2018-10-10 15:39:29+00:00,18.12,CUS-261674136,debit,121.48,-30.75,152.87,-30.8
authorized,1,SALES-POS,1f03f1d0-3cac-42e7-b949-4efab26faebd,2059.52,2018-10-10,F,26,Bondi Junction,NSW,2018-10-10 15:45:44+00:00,7.0,CUS-2487424745,debit,153.41,-27.95,151.25,-33.89
authorized,1,SALES-POS,9ebd2935-4904-4580-9d45-1c8122e30afc,2014.41,2018-10-10,F,26,Pimpama,QLD,2018-10-10 15:51:59+00:00,45.11,CUS-2487424745,debit,153.41,-27.95,153.32,-27.82
authorized,1,POS,ced48b22-c1bd-4e46-a5f9-2c38832081df,15368.34,2018-10-10,M,19,Essendon,VIC,2018-10-10 15:58:14+00:00,23.67,CUS-2317998716,debit,146.94,-36.04,144.91,-37.75
posted,0,PAYMENT,,12130.6,2018-10-10,M,21,,,2018-10-10 16:00:00+00:00,55.0,CUS-1117979751,debit,115.81,-31.82,,
posted,0,PAY/SALARY,,28529.1,2018-10-10,F,34,,,2018-10-10 16:00:00+00:00,3903.73,CUS-1196156254,credit,138.52,-35.01,,
posted,0,PAYMENT,,7763.78,2018-10-10,F,20,,,2018-10-10 16:00:00+00:00,35.0,CUS-164374203,debit,150.68,-33.79,,
posted,0,PAY/SALARY,,7845.61,2018-10-10,M,26,,,2018-10-10 16:00:00+00:00,1098.91,CUS-1646621553,credit,115.78,-31.90,,
posted,0,PAY/SALARY,,61609.31,2018-10-10,M,38,,,2018-10-10 16:00:00+00:00,2647.38,CUS-495599312,credit,130.98,-12.49,,
authorized,1,POS,fcdd5fd9-fa81-42f7-b047-c13f013267a8,65871.56,2018-10-10,M,33,Windsor,VIC,2018-10-10 16:13:05+00:00,8.42,CUS-3117610635,debit,145.13,-37.70,144.99,-37.85
authorized,1,SALES-POS,57c15e44-3bc5-4104-9470-f692191dbb74,5343.53,2018-10-10,M,25,Dampier Peninsula,WA,2018-10-10 16:31:16+00:00,8.69,CUS-2178051368,debit,145.73,-17.03,122.67,-16.98
authorized,1,SALES-POS,5cf787f7-83e4-4354-bae2-05be0334d290,21428.28,2018-10-10,F,38,Eagle Farm,QLD,2018-10-10 16:49:27+00:00,54.41,CUS-2206365095,debit,144.89,-37.81,153.08,-27.41
posted,0,PAY/SALARY,,8854.58,2018-10-10,F,30,,,2018-10-10 17:00:00+00:00,1158.15,CUS-1271030853,credit,145.04,-37.85,,
posted,0,PAY/SALARY,,9239.26,2018-10-10,M,69,,,2018-10-10 17:00:00+00:00,1043.12,CUS-1388323263,credit,144.96,-37.76,,
posted,0,PAYMENT,,8488.69,2018-10-10,M,22,,,2018-10-10 17:00:00+00:00,33.0,CUS-1617121891,debit,255.00,-573.00,,
posted,0,PAY/SALARY,,9159.27,2018-10-10,F,20,,,2018-10-10 17:00:00+00:00,1395.49,CUS-164374203,credit,150.68,-33.79,,
posted,0,PAY/SALARY,,16713.09,2018-10-10,M,39,,,2018-10-10 17:00:00+00:00,3071.14,CUS-1790886359,credit,145.17,-37.84,,
posted,0,PAYMENT,,9523.64,2018-10-10,F,26,,,2018-10-10 17:00:00+00:00,50.0,CUS-2630892467,debit,149.03,-34.97,,
authorized,1,POS,d47db140-7774-46b6-ba4c-6d9444291422,2001.01,2018-10-10,F,26,Varsity Lakes,QLD,2018-10-10 17:05:27+00:00,13.4,CUS-2487424745,debit,153.41,-27.95,153.42,-28.09
authorized,0,POS,b4fa5883-2b2f-4fdc-be9c-356e59123095,6111.28,2018-10-10,F,18,Adelaide,SA,2018-10-10 17:18:26+00:00,27.02,CUS-1842679196,debit,138.61,-34.89,138.59,-34.93
authorized,1,POS,26f1b7d4-64fb-4c25-8734-47f7409fa7c1,7559.24,2018-10-10,M,38,Bomaderry,NSW,2018-10-10 17:31:25+00:00,22.86,CUS-1604596597,debit,138.67,-34.86,150.6,-34.84
authorized,0,POS,2e4529be-02ba-44b9-b740-b3914eb04c0a,1988.62,2018-10-10,F,26,Goonellabah,NSW,2018-10-10 17:44:24+00:00,12.39,CUS-2487424745,debit,153.41,-27.95,153.33,-28.82
authorized,1,POS,4199792e-da85-4e56-b456-c9e06e96e52c,1529.91,2018-10-10,M,38,Randwick,NSW,2018-10-10 17:57:24+00:00,31.32,CUS-2142601169,debit,151.23,-33.94,151.24,-33.92
posted,0,PAYMENT,,7646.61,2018-10-10,M,26,,,2018-10-10 18:00:00+00:00,199.0,CUS-1646621553,debit,115.78,-31.90,,
posted,0,PAYMENT,,6638.55,2018-10-10,F,24,,,2018-10-10 18:00:00+00:00,46.0,CUS-423725039,debit,116.00,-31.88,,
authorized,1,SALES-POS,1fd58be1-408c-4a0c-b1b3-37d048014cea,7024.28,2018-10-10,F,27,Claremont,WA,2018-10-10 18:22:51+00:00,6.16,CUS-3026014945,debit,116.06,-32.00,115.78,-31.97
authorized,1,SALES-POS,a1a75f24-d1a2-49dd-b984-6a743ea8cafe,5202.15,2018-10-10,M,37,Kenmore,QLD,2018-10-10 18:51:25+00:00,13.22,CUS-2695611575,debit,153.32,-27.93,152.94,-27.51
posted,0,PAYMENT,,16665.09,2018-10-10,M,39,,,2018-10-10 19:00:00+00:00,48.0,CUS-1790886359,debit,145.17,-37.84,,
authorized,1,POS,ebb3087a-75c4-4dea-8354-9be1c746d6cb,4498.5,2018-10-10,F,40,Pilton,QLD,2018-10-10 19:10:26+00:00,15.27,CUS-1614226872,debit,153.10,-27.66,152.02,-27.89
authorized,1,SALES-POS,f61cd5c3-8983-4a81-a810-c028066d83ab,1980.05,2018-10-10,F,26,Broadbeach Waters,QLD,2018-10-10 19:25:22+00:00,8.57,CUS-2487424745,debit,153.41,-27.95,153.43,-28.04
authorized,1,POS,bbfd6dd5-1ec7-45b7-96bb-3c1461ebb146,4465.87,2018-10-10,F,40,Redland Bay,QLD,2018-10-10 19:40:17+00:00,32.63,CUS-1614226872,debit,153.10,-27.66,153.3,-27.61
authorized,0,POS,cf06d446-80d2-48c4-9406-aed3eeb8147e,6979.48,2018-10-10,F,27,South Perth,WA,2018-10-10 19:55:13+00:00,44.8,CUS-3026014945,debit,116.06,-32.00,115.87,-31.98
posted,0,PAYMENT,,15351.34,2018-10-10,M,19,,,2018-10-10 20:00:00+00:00,17.0,CUS-2317998716,debit,146.94,-36.04,,
posted,0,PAYMENT,,15626.88,2018-10-10,F,23,,,2018-10-10 20:00:00+00:00,33.0,CUS-2500783281,debit,145.01,-37.93,,
posted,0,INTER BANK,,6946.48,2018-10-10,F,27,,,2018-10-10 20:00:00+00:00,33.0,CUS-3026014945,debit,116.06,-32.00,,
posted,0,PHONE BANK,,40566.2,2018-10-10,M,42,,,2018-10-10 20:00:00+00:00,36.0,CUS-3151318058,debit,144.98,-37.84,,
posted,0,PAYMENT,,12805.42,2018-10-10,M,28,,,2018-10-10 20:00:00+00:00,106.0,CUS-4023861240,debit,147.63,-22.84,,
authorized,1,SALES-POS,ae0edeea-e833-42a8-92c1-c25e1513be47,4415.79,2018-10-10,F,40,Underwood,QLD,2018-10-10 20:17:53+00:00,50.08,CUS-1614226872,debit,153.10,-27.66,153.11,-27.62
authorized,1,SALES-POS,3bd1ce17-8073-4bfd-bd80-3aefe676638e,28521.37,2018-10-10,F,34,Adelaide,SA,2018-10-10 20:44:12+00:00,7.73,CUS-1196156254,debit,138.52,-35.01,138.6,-34.93
posted,0,INTER BANK,,6777.66,2018-10-10,F,41,,,2018-10-10 21:00:00+00:00,43.0,CUS-2348881191,debit,144.93,-37.79,,
posted,0,PHONE BANK,,10038.29,2018-10-10,M,27,,,2018-10-10 21:00:00+00:00,67.0,CUS-3180318393,debit,144.71,-37.58,,
authorized,1,SALES-POS,dd23bec4-0f94-4936-957a-3b2960a40df3,1511.29,2018-10-10,M,38,Homebush West,NSW,2018-10-10 21:04:59+00:00,18.62,CUS-2142601169,debit,151.23,-33.94,151.07,-33.87
authorized,1,POS,4ebc6c77-466d-4bc1-84cb-79098be0f2df,7738.07,2018-10-10,F,20,Palm Beach,QLD,2018-10-10 21:17:29+00:00,7.73,CUS-127297539,debit,115.79,-31.79,153.47,-28.12
authorized,0,SALES-POS,c9744c93-e984-40f0-82b4-aa09b945fe50,61575.47,2018-10-10,M,38,Wollongong,NSW,2018-10-10 21:29:59+00:00,33.84,CUS-495599312,debit,130.98,-12.49,150.89,-34.43
authorized,1,SALES-POS,52be1d52-533e-45ec-8f27-7721f9535c87,1474.61,2018-10-10,M,38,Green Valley,NSW,2018-10-10 21:42:29+00:00,36.68,CUS-2142601169,debit,151.23,-33.94,150.87,-33.91
authorized,1,POS,0a66c544-54bd-4142-bf95-a92e5210a8ec,3386.46,2018-10-10,F,30,Wagga Wagga,NSW,2018-10-10 21:54:59+00:00,44.55,CUS-497688347,debit,138.63,-34.93,147.37,-35.11
posted,0,PAYMENT,,13974.06,2018-10-10,F,19,,,2018-10-10 22:00:00+00:00,33.0,CUS-883482547,debit,150.82,-34.01,,
authorized,1,SALES-POS,5fc47620-fbc3-4d50-9514-a5678962d2f2,10076.24,2018-10-10,M,26,Richmond,VIC,2018-10-10 22:18:10+00:00,4.43,CUS-880898248,debit,144.89,-37.69,144.99,-37.82
authorized,1,POS,42b308f7-2613-46b6-a56b-67d15b4c0394,10369.28,2018-10-10,M,44,Saint Helena,VIC,2018-10-10 22:48:29+00:00,20.99,CUS-1892177589,debit,144.79,-37.73,145.14,-37.68
posted,0,PAYMENT,,7617.61,2018-10-10,M,26,,,2018-10-10 23:00:00+00:00,29.0,CUS-1646621553,debit,115.78,-31.90,,
posted,0,PAYMENT,,16633.09,2018-10-10,M,39,,,2018-10-10 23:00:00+00:00,32.0,CUS-1790886359,debit,145.17,-37.84,,
posted,0,PAYMENT,,18497.02,2018-10-10,M,29,,,2018-10-10 23:00:00+00:00,39.0,CUS-261674136,debit,121.48,-30.75,,
authorized,1,SALES-POS,f1741d09-69b2-4f5f-b1bd-6282476ef072,5327.13,2018-10-10,M,25,Mareeba,QLD,2018-10-10 23:13:46+00:00,16.4,CUS-2178051368,debit,145.73,-17.03,145.43,-17.01
authorized,0,SALES-POS,eb76067a-41f4-4b70-bd2f-e5cc22e09c45,10315.83,2018-10-10,M,44,Ringwood,VIC,2018-10-10 23:35:59+00:00,53.45,CUS-1892177589,debit,144.79,-37.73,145.23,-37.82
authorized,1,POS,8cd6d3cc-f9f5-42e6-baab-b9028bd89959,16168.78,2018-10-10,F,40,Adelaide,SA,2018-10-10 23:58:13+00:00,37.83,CUS-2505971401,debit,138.58,-34.96,138.6,-34.93
authorized,1,SALES-POS,5f2f5ead-9477-4615-8996-f8b1ad78f208,7706.83,2018-10-11,F,20,Clarkson,WA,2018-10-11 00:43:48+00:00,31.24,CUS-127297539,debit,115.79,-31.79,115.72,-31.69
authorized,1,POS,b3a5109d-7d66-4526-bd50-389ddd02c27f,1458.64,2018-10-11,M,38,Chipping Norton,NSW,2018-10-11 01:18:19+00:00,15.97,CUS-2142601169,debit,151.23,-33.94,150.95,-33.93
authorized,1,POS,37cd09c5-f238-4d32-8a60-03755b38b744,7475.69,2018-10-11,M,28,Mansfield,QLD,2018-10-11 01:46:06+00:00,8.99,CUS-1140341822,debit,144.97,-37.42,153.1,-27.53
posted,0,INTER BANK,,19950.06,2018-10-11,M,43,,,2018-10-11 02:00:00+00:00,16.0,CUS-3142625864,debit,145.16,-37.84,,
